seqName,errors,warnings,failedGenes
"34324_SP_JUN16_CS","Unable to align: no seed matches","","<<ALL>>"
"34995_SP_JUL16_A","Unable to align: no seed matches","","<<ALL>>"
"35001_SP_JUL16_A","Unable to align: no seed matches","","<<ALL>>"
"35667_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"35675_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"38836_SP_JUL16_TO","Unable to align: no seed matches","","<<ALL>>"
"39610_SP_JUL16_TO","Unable to align: no seed matches","","<<ALL>>"
"40010_SP_AUG16_CS","Unable to align: no seed matches","","<<ALL>>"
"40614_SP_SUG16_S","Unable to align: no seed matches","","<<ALL>>"
"40695_SP_JUL16_TF","Unable to align: no seed matches","","<<ALL>>"
"47119_SP_JUL16_B","Unable to align: no seed matches","","<<ALL>>"
"48194_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"54293_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"56965_SP_MAY16_Z","Unable to align: no seed matches","","<<ALL>>"
"7409/PL20/2017","","",""
"7910/PL12/2017","","",""
"48296","","",""
"47954","","",""
"34151","","",""
"992305","","",""
"47560","","",""
"38767","","",""
"37443","","",""
"44209","","",""
"49601","","",""
"992185","","",""
"993067","","",""
"47500","","",""
"47832","","",""
"11N","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"T11_Nantong/2009_","","",""
"NJ039S_Nanjing/2010_","","",""
"B0105_Wuxi/2013_","","",""
"E278_Suzhou/2013_","","",""
"E014_Suzhou/2014_","","",""
"100-p17-T2","Unable to align: no seed matches","","<<ALL>>"
"100-p17-T3","Unable to align: no seed matches","","<<ALL>>"
"100-p36-T2","Unable to align: no seed matches","","<<ALL>>"
"013RS/NHP","","",""
"069TS/NHP","","",""
"085TS/NHP","","",""
"087TS/NHP","","",""
"094TS/NHP","","",""
"108TS/NHP","","",""
"138TS/NHP","","",""
"140TS/NHP","","",""
"174TS/NHP","","",""
"175TS/NHP","","",""
"176TS/NHP","","",""
"234TS/NHP","","",""
"388TS/NHP","","",""
"414TS/NHP","","",""
"462RS/NHP","","",""
"467RS/NHP","","",""
"476TS/NHP","","",""
"EVH004RS/NHP","","",""
"EVH006RS/NHP","","",""
"EVH015RS/NHP","","",""
"EVA71/SDJN241/CHN/2017","","",""
"EV71/sHFMD13/Shenzhen/2014","","",""
"EV71/sHFMD24/Shenzhen/2014","","",""
"EV71/sHFMD01/Shenzhen/2017","","",""
"C4-4","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"C4-7","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"C4-10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-36","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-54","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-61","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-66","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-70","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-79","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-90","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-100","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-101","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-111","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-127","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"B5-135","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"S1562a","","",""
"S265B","","",""
"S993a","","",""
"S1420B","","",""
"S1483B","","",""
"S1994a","","",""
"S3061a","","",""
"S2774a","","",""
"EVA71/JN426/CHN/2018","","",""
"EVA71/JN399/CHN/2018","","",""
"Sydney60","Unable to align: no seed matches","","<<ALL>>"
"Sydney30","Unable to align: no seed matches","","<<ALL>>"
"Sydney14","Unable to align: no seed matches","","<<ALL>>"
"Sydney11","Unable to align: no seed matches","","<<ALL>>"
"0067_WZH_GX_CHN_2017","","",""
"0115_WZH_GX_CHN_2017","","",""
"0268_WZH_GX_CHN_2017","","",""
"6-1500-4","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"34846/BW/DE/2011","","",""
"36806/BY/DE/2012","","",""
"44158/BB/DE/2018","","",""
"49551/NW/DE/2018","","",""
"52758/BB/DE/2018","","",""
"53292/BW/DE/2019","","",""
"53301/BW/DE/2019","","",""
"990091/NI/DE/2019","","",""
"990211/NI/DE/2019","","",""
"CMC718","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"1356F1EVA71","","",""
"1356G1EVA71","","",""
"1369G1EVA71","","",""
"3190F1EVA71","","",""
"3234G1EVA71","","",""
"4023G1EVA71","","",""
"7126Y1EVA71","","",""
"7457F1EVA71","","",""
"7622G1EVA71","","",""
"7899Y2EVA71","","",""
"USA/2018-23296","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TLLbeta-P20","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"eTLLbeta-P20","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"90/YN/2013AFP/","","",""
"251/YN/2014AFP/","","",""
"62/YN/2015AFP/","","",""
"174/YN/2016AFP/","","",""
"164/YN/2018AFP/","","",""
"No.F19","","",""
"No.F15","","",""
"No.37","","",""
"No.12","","",""
"JX2015-616-EV71","","",""
"JX2011-15-EV71","","",""
"No.34","Unable to align: no seed matches","","<<ALL>>"
"F23","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71-TW-209-2018","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71-TW-5011-2018","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71-TW-7025-2018","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71-TW-1691-1999","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71-TW-6001-2018","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EVA71/KM18B/Kunming/CHN/2019","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"UNKNOWN-OF129906","Unable to align: no seed matches","","<<ALL>>"
"V-6350/EV71/Kanagawa/1986","Unable to align: no seed matches","","<<ALL>>"
"V-6354/EV71/Kanagawa/1986","Unable to align: no seed matches","","<<ALL>>"
"V-14707/EV71/Kanagawa/1997","Unable to align: no seed matches","","<<ALL>>"
"HC29F/EV71/Kanagawa/2000","Unable to align: no seed matches","","<<ALL>>"
"SE076/Hiroshima/03","","",""
"P-2265/EV71/Kanagawa/2003","Unable to align: no seed matches","","<<ALL>>"
"1067-Yamagata-00","","",""
"944-Yamagata-03","","",""
"2399-Yamagata-03","","",""
"2972-Yamagata-03","","",""
"1694-Yamagata-07","","",""
"11173","","",""
"18544","","",""
"10761","","",""
"10865","","",""
"2224","","",""
"2281","","",""
"1482","","",""
"1909","","",""
"2550","","",""
"3693","","",""
"4073","","",""
"OC209-10","","",""
"OC294-10","","",""
"OC445-10","","",""
"1145-Yamagata-2003","","",""
"1898-Yamagata-2003","","",""
"1269-Yamagata-2003","","",""
"1372-Yamagata-2003","","",""
"1828-Yamagata-2003","","",""
"2206-Yamagata-2003","","",""
"1883-Yamagata-2003","","",""
"3264-Yamagata-2009","","",""
"945-Yamagata-2010","","",""
"2093-Yamagata-2012","","",""
"7962-PA-87","","",""
"8102-WA-87","","",""
"7631-PA-87","","",""
"8279-PA-87","","",""
"2219-IA-87","","",""
"0925-OR-91","","",""
"2037-MD-95","","",""
"4644-AR-83","","",""
"6910-OK-87","","",""
"8149-AL-8855E","","",""
"2300-MAA-9724AD","","",""
"2322-MAA-97","","",""
"2623-AUS-86","","",""
"7237-AK-87","","",""
"7238-AK-87","","",""
"9243-OK-89","","",""
"1103-MAA-97","","",""
"2734-TAI-98","","",""
"2871-TAI-98","","",""
"2912-TAI-98","","",""
"2949-TAI-98","","",""
"CN9502/SAR/00","","",""
"S12172/SAR/00","","",""
"15M/AUS/8/99","","",""
"8M/AUS/6/99","","",""
"4284/SIN/98","","",""
"5536/SIN/00","","",""
"M0652-TW-00","","",""
"M0201-TW-00","","",""
"KOR-EV71-10","","",""
"0066-MAA-00","","",""
"0832-MAA-00","","",""
"0898-MAA-97","","",""
"SB9582-SAR-03","","",""
"SB9564-SAR-03","","",""
"S110261-SAR-03","","",""
"S23141-SAR-03","","",""
"2786-SIN-02","","",""
"EV71-SHH02-17","","",""
"1411-SYD-86","","",""
"1065-SYD-94","","",""
"2573-SYD-01","","",""
"AFP98111207-TW","","",""
"E98683-TW","","",""
"E2004912-TW","","",""
"E99217-TW","","",""
"E2000260-TW","","",""
"E20001220-TW","","",""
"N3496TW-02","","",""
"THA-07-01644","","",""
"THA-08-17570","","",""
"N2413-TW04","","",""
"N5811-TW98","Unable to align: no seed matches","","<<ALL>>"
"NUH0086/SIN/08","","",""
"566-Anhui-08","","",""
"BJCDC01-08","","",""
"kunming24-08","","",""
"SZ-H-08","","",""
"Siriraj25/TH/01","","",""
"20.2.04","","",""
"EV71/BRU/2006/34095","","",""
"EV71/BRU/2006/34111","","",""
"EV71/BRU/2006/35338","","",""
"EV71/BRU/2006/35379","","",""
"EV71/BRU/2006/35643","","",""
"HN08-HLF2","","",""
"H1218F/SD/CHN/2008/EV71","","",""
"HZ0048F/SD/CHN/2009/EV71","","",""
"05488/SD/CHN/2005/EV71","","",""
"ZH-ETC352/GD/CHN/09","","",""
"EV71/Lanzhou05","","",""
"122/GZ/CHN/2008","","",""
"Suqian/JS22/CHN09","","",""
"Yangzhou/JS36/CHN09","","",""
"BUD5522_HUN04","","",""
"CHE516_DEU87","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU10_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STU2_DEU10","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"CF224001_FRA13","","",""
"CF310034_FRA13","","",""
"GD08-EV71-381","","",""
"GD08-EV71-523","","",""
"GD08-EV71-614","","",""
"HN08-HLF21","","",""
"SHAPHC59T/SH/CHN/08","","",""
"China/GD432/2009","Unable to align: no seed matches","","<<ALL>>"
"TW-1801-00","","",""
"TW-2238-00","","",""
"TW-3236-00","","",""
"TW-4156-00","","",""
"TW-1069-01","","",""
"TW-1660-01","","",""
"TW-2325-01","","",""
"TW-2330-01","","",""
"TW-2359-01","","",""
"TW-2666-01","","",""
"TW-2736-01","","",""
"TW-2915-01","","",""
"TW-3137-01","","",""
"TW-3175-01","","",""
"TW-3459-01","","",""
"TW-3647-01","","",""
"TW-3815-01","","",""
"TW-4681-01","","",""
"TW-5026-01","","",""
"TW-5536-01","","",""
"TW-6126-01","","",""
"TW-6205-01","","",""
"TW-6326-01","","",""
"TW-690-02","","",""
"TW-1894-02","","",""
"TW-2822-02","","",""
"TW-3389-02","","",""
"TW-6103-02","","",""
"TW-6382-02","","",""
"TW-1663-98","","",""
"TW-1910-98","","",""
"TW-2155-98","","",""
"TW-2433-98","","",""
"TW-2543-98","","",""
"TW-2972-98","","",""
"TW-2988-98","","",""
"TW-4510-98","","",""
"2658/Sin/2006","","",""
"H07","","",""
"740/CQ/CHN/2010","","",""
"589/SD/CHN/2010","","",""
"624/SD/CHN/2010","","",""
"470/SD/CHN/2010","","",""
"220/SD/CHN/2010","","",""
"497/SD/CHN/2010","","",""
"667/CQ/CHN/2010","","",""
"767/CQ/CHN/2010","","",""
"655/SD/CHN/2010","","",""
"1208/HN/CHN/2010","","",""
"562/SD/CHN/2010","","",""
"604/SD/CHN/2010","","",""
"731/CQ/CHN/2010","","",""
"1226/HN/CHN/2010","","",""
"403/SD/CHN/2010","","",""
"176/CQ/CHN/2010","","",""
"669/CQ/CHN/2010","","",""
"513/CQ/CHN/2010","","",""
"1220/HN/CHN/2010","","",""
"215/SD/CHN/2010","","",""
"419/SD/CHN/2010","","",""
"646/SD/CHN/2010","","",""
"397/SD/CHN/2010","","",""
"630/SD/CHN/2010","","",""
"673/CQ/CHN/2010","","",""
"1219/HN/CHN/2010","","",""
"338/SD/CHN/2010","","",""
"1274/HN/CHN/2010","","",""
"FI02/ns/W/00","","",""
"GB02/Ed/W/10","","",""
"IS02/ns/W/04","","",""
"JP10/Ac/L/05","","",""
"JP15/Ac/W/09","","",""
"JP48/Sm/L/07","","",""
"MY97/Sw/A/06","","",""
"NL12/ns/W/07","","",""
"NL16/ns/W/10","","",""
"RU03/Om/W/07","","",""
"ES08/Ba/99/W","Unable to align: no seed matches","","<<ALL>>"
"FI01/ns/00/W","Unable to align: no seed matches","","<<ALL>>"
"FI05/ns/01/W","Unable to align: no seed matches","","<<ALL>>"
"FI08/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"FI10/ns/08/W","Unable to align: no seed matches","","<<ALL>>"
"FI11/ns/09/T","Unable to align: no seed matches","","<<ALL>>"
"FI17/Tk/04/W","Unable to align: no seed matches","","<<ALL>>"
"JP05/Ac/00/A","Unable to align: no seed matches","","<<ALL>>"
"JP06/Ac/03/W","Unable to align: no seed matches","","<<ALL>>"
"JP22/Sd/93/D","Unable to align: no seed matches","","<<ALL>>"
"JP30/Sd/06/L","Unable to align: no seed matches","","<<ALL>>"
"JP38/Sm/00/W","Unable to align: no seed matches","","<<ALL>>"
"JP39/Sm/01/W","Unable to align: no seed matches","","<<ALL>>"
"JP51/Sm/10/W","Unable to align: no seed matches","","<<ALL>>"
"JP56/Yg/01/W","Unable to align: no seed matches","","<<ALL>>"
"MY17/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"MY24/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"MY28/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"MY31/Sa/06/A","Unable to align: no seed matches","","<<ALL>>"
"MY66/Sa/00/A","Unable to align: no seed matches","","<<ALL>>"
"MY70/Sa/03/W","Unable to align: no seed matches","","<<ALL>>"
"MY71/Sa/03/W","Unable to align: no seed matches","","<<ALL>>"
"MY83/Sa/03/A","Unable to align: no seed matches","","<<ALL>>"
"MY84/Sa/03/A","Unable to align: no seed matches","","<<ALL>>"
"MY89/Sa/03/W","Unable to align: no seed matches","","<<ALL>>"
"MY90/Sa/03/W","Unable to align: no seed matches","","<<ALL>>"
"MY95/Sa/03/A","Unable to align: no seed matches","","<<ALL>>"
"NL02/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"03382","","",""
"H4","","",""
"JS42-3","","",""
"NT18","","",""
"20/EV71/YN/CHN/2010","","",""
"29-EV71-YN-CHN-2010","","",""
"31/EV71/YN/CHN/2010","","",""
"EV71/Ningbo.CHN/103/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Wuhan1143/HuB/CHN/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"JB14080043","","",""
"JB14080052","","",""
"JB14080056","","",""
"JB14080066","","",""
"JB14080105","","",""
"JB14080242","","",""
"JB14080291","","",""
"JB14080308","","",""
"JB14080544","","",""
"JB141090076","","",""
"JB141090086","","",""
"JB143090173","","",""
"JB143090181","","",""
"JB141030111","","",""
"JB141030132","","",""
"JB141130125","","",""
"JB141130160","","",""
"JB141230342","","",""
"JB141210014","","",""
"JB141210032","","",""
"JB141210033","","",""
"128/LY/CHN/AM/10/EV71","","",""
"B5-03939-TW-2011","","",""
"C4a-00509-TW-2012","","",""
"B5-50606-TW-2012","","",""
"B5-96071-TW-2012","","",""
"EV71-Jiaxing-1","","",""
"42H/SD/CHN/2010","","",""
"45H/SD/CHN/2010","","",""
"51H/SD/CHN/2010","","",""
"LY10021/SD/CHN/2010/EV71","","",""
"LY10031/SD/CHN/2010/EV71","","",""
"LY10041/SD/CHN/2010/EV71","","",""
"LY10047/SD/CHN/2010/EV71","","",""
"LY10048/SD/CHN/2010/EV71","","",""
"LY10063/SD/CHN/2010/EV71","","",""
"LY10105/SD/CHN/2010/EV71","","",""
"LY10113/SD/CHN/2010/EV71","","",""
"LY10122/SD/CHN/2010/EV71","","",""
"LY10125/SD/CHN/2010/EV71","","",""
"LY10139/SD/CHN/2010/EV71","","",""
"V12-1719-2","","",""
"KM1346074","","",""
"FL002T/AH/CHN/2012","","",""
"FL001T/AH/CHN/2011","","",""
"FL003T/AH/CHN/2011","","",""
"FL008T/AH/CHN/2011","","",""
"FL012T/AH/CHN/2011","","",""
"FL015T/AH/CHN/2011","","",""
"C4a-00419-TW-2010","","",""
"M665-TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"M1656-TW08","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"DL71","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/GD10-7/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LY10069/SD/CHN/2010/EV71","","",""
"SHC058/CHN/2011","","",""
"A71","","",""
"43374_RUS_2012","","",""
"46206_RUS_2013","","",""
"47242_RUS_2013","","",""
"48380_RUS_2013","","",""
"EV71/Homosapiens/VNM/235/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/180/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/111/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/13/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/247/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/101/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/6/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/32/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/103/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/114/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/174/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/66/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/221/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/195/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/36/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/177/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/242/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/243/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/49/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/246/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/134/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/34/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Homosapiens/VNM/216/2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"120465/GZ/2012/EV71","","",""
"129157/GZ/2012/EV71","","",""
"46617_RUS_2013","","",""
"46676_RUS_2013","","",""
"46686_RUS_2013","","",""
"46688_RUS_2013","","",""
"HeN-11-Sanmenxia-24","","",""
"1107-Henan-2010","","",""
"170-Henan-2011","","",""
"873-Henan-2012","","",""
"1576-Henan-2012","","",""
"917-Henan-2013","","",""
"152-Henan-2014","","",""
"14-2009","","",""
"18-2009","","",""
"isolate17Zhenjiang2010","","",""
"isolate19Zhenjiang2010","","",""
"isolate22Zhenjiang2010","","",""
"isolate08Zhenjiang2011","","",""
"isolate05ZhenjiangZZ2012","","",""
"isolate06Zhenjiang2012","","",""
"TLLcho","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SilCRC03/TH/2013","","",""
"SiICRC01/TH/2014","","",""
"SiICRC02/TH/2014","","",""
"JB141330004-EV71","","",""
"JB141330033-EV71","","",""
"JB141330225-EV71","","",""
"JB141330231-EV71","","",""
"B5-01744-TW-2012","","",""
"B5-50860-TW-2012","","",""
